Date,ACC.NS,ADANIENT.NS,ADANIPORTS.NS,ADANIPOWER.NS,AMARAJABAT.NS,AMBUJACEM.NS,APOLLOHOSP.NS,APOLLOTYRE.NS,ARVIND.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BALKRISIND.NS,BANKBARODA.NS,BANKINDIA.NS,BATAINDIA.NS,BEL.NS,BERGEPAINT.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CADILAHC.NS,CANBK.NS,CASTROLIND.NS,CENTURYTEX.NS,CESC.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,CONCOR.NS,CUMMINSIND.NS,DABUR.NS,DHFL.NS,DISHTV.NS,DIVISLAB.NS,DLF.NS,DRREDDY.NS,EICHERMOT.NS,ENGINERSIN.NS,EQUITAS.NS,ESCORTS.NS,EXIDEIND.NS,FEDERALBNK.NS,GAIL.NS,GLENMARK.NS,GMRINFRA.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HEXAWARE.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,IBULHSGFIN.NS,ICICIBANK.NS,ICICIPRULI.NS,IDBI.NS,IDEA.NS,IDFCFIRSTB.NS,IGL.NS,INDIGO.NS,INDUSINDBK.NS,INFRATEL.NS,INFY.NS,IOC.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,JUBLFOOD.NS,JUSTDIAL.NS,KAJARIACER.NS,KOTAKBANK.NS,L&TFH.NS,LICHSGFIN.NS,LT.NS,LUPIN.NS,M&M.NS,M&MFIN.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCDOWELL-N.NS,MCX.NS,MFSL.NS,MGL.NS,MINDTREE.NS,MOTHERSUMI.NS,MRF.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NBCC.NS,NCC.NS,NESTLEIND.NS,NIITTECH.NS,NMDC.NS,NTPC.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PEL.NS,PETRONET.NS,PFC.NS,PIDILITIND.NS,PNB.NS,POWERGRID.NS,PVR.NS,RAMCOCEM.NS,RAYMOND.NS,RBLBANK.NS,RECLTD.NS,RELCAPITAL.NS,RELIANCE.NS,RELINFRA.NS,SAIL.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SRTRANSFIN.NS,STAR.NS,SUNPHARMA.NS,SUNTV.NS,TATACHEM.NS,TATAELXSI.NS,TATAGLOBAL.NS,TATAMOTORS.NS,TATAMTRDVR.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TVSMOTOR.NS,UBL.NS,UJJIVAN.NS,ULTRACEMCO.NS,UNIONBANK.NS,UPL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS
2022-05-31 00:00:00+05:30,2198.39990234375,2166.62890625,734.7598876953125,323.25,501.823974609375,369.3999938964844,3968.44091796875,214.53680419921875,100.3499984741211,136.5391387939453,2843.264892578125,526.279541015625,684.1586303710938,3724.22509765625,1292.934326171875,6060.08447265625,2330.197509765625,97.31961822509766,45.89426803588867,1829.360107421875,77.82495880126953,612.1962280273438,698.8270874023438,697.1015625,50.87543869018555,333.56146240234375,14538.03125,320.56048583984375,3530.628662109375,367.3839416503906,,198.24118041992188,102.9926528930664,793.8331298828125,78.0,678.1996459960938,988.1494140625,190.2677459716797,1627.199951171875,646.0377197265625,1017.140625,516.4898071289062,,13.149999618530273,3564.015869140625,342.8521423339844,4310.97265625,2762.365966796875,61.383148193359375,93.30000305175781,1622.1290283203125,146.4499969482422,87.29727935791016,97.46393585205078,391.0204162597656,38.0,766.9500122070312,1424.165771484375,1196.85009765625,1029.18994140625,2306.75,1388.949951171875,2704.7802734375,,418.7095031738281,215.70596313476562,2312.0078125,279.78826904296875,118.0,748.3590698242188,521.0530395507812,36.650001525878906,9.600000381469727,36.29999923706055,373.358642578125,1838.550048828125,923.4073486328125,,1503.5999755859375,74.77333068847656,270.6499938964844,376.0992736816406,517.9049682617188,549.791748046875,661.5,1030.2196044921875,1845.73876953125,75.23934936523438,362.92144775390625,1633.5804443359375,614.7755737304688,1023.87353515625,172.11627197265625,94.87743377685547,533.6500244140625,7914.2431640625,809.4000244140625,1352.526123046875,794.7000122070312,741.9667358398438,2989.97119140625,,77509.9453125,1143.0999755859375,94.4540786743164,33.06447219848633,62.6027946472168,17691.5,,126.0999984741211,153.06399536132812,3293.85009765625,232.2693328857422,147.73004150390625,45067.76171875,1858.0843505859375,222.28924560546875,108.0220718383789,2235.776611328125,30.675579071044922,230.63491821289062,1840.050048828125,695.9628295898438,978.4554443359375,112.30000305175781,86.07560729980469,14.0,2624.74755859375,107.94999694824219,73.69554901123047,468.1000061035156,22066.4453125,2433.949951171875,2460.362060546875,1176.199951171875,332.5,857.7837524414062,441.0450134277344,922.0509643554688,8338.6279296875,,443.54998779296875,213.0500030517578,233.2828826904297,46.92522048950195,3355.492919921875,1163.3167724609375,2208.18798828125,1408.7540283203125,456.04998779296875,736.5499877929688,1522.380126953125,139.8000030517578,6047.88232421875,35.85789489746094,768.8668212890625,296.64593505859375,1012.4010009765625,478.04998779296875,13.149999618530273,250.1267852783203
2022-06-01 00:00:00+05:30,2195.85009765625,2149.98583984375,731.8302001953125,307.1000061035156,502.1736145019531,371.6499938964844,3828.52392578125,216.01060485839844,99.9000015258789,138.92236328125,2836.156005859375,536.0952758789062,685.0072631835938,3585.437744140625,1259.2064208984375,5988.345703125,2325.51513671875,98.87284088134766,45.89426803588867,1804.99853515625,81.58773803710938,598.3572998046875,688.268798828125,691.5761108398438,51.37226867675781,327.1717834472656,14448.431640625,320.3639221191406,3437.228515625,364.9551696777344,,201.8675537109375,103.4664077758789,801.6436157226562,78.19999694824219,670.1661987304688,978.7948608398438,193.37477111816406,1623.8499755859375,649.5139770507812,1017.4380493164062,515.0468139648438,,13.149999618530273,3528.140380859375,334.368896484375,4261.00244140625,2753.375732421875,61.08756637573242,92.3499984741211,1587.3466796875,147.14999389648438,87.73941802978516,98.65575408935547,386.4002990722656,38.599998474121094,765.7999877929688,1432.0911865234375,1186.243896484375,1006.5938110351562,2329.89990234375,1394.8499755859375,2688.88671875,,406.91766357421875,217.36305236816406,2267.992919921875,288.201904296875,115.6500015258789,748.1603393554688,547.3255004882812,36.75,9.350000381469727,36.150001525878906,367.6822509765625,1825.550048828125,920.9273681640625,,1478.550048828125,76.19145202636719,271.8500061035156,374.4569396972656,535.051025390625,554.8311157226562,658.0999755859375,1051.06640625,1863.977783203125,75.28897857666016,361.1932678222656,1627.16259765625,604.1914672851562,1036.741943359375,174.33651733398438,92.89151000976562,520.25,7887.46923828125,801.5,1319.936767578125,807.0499877929688,749.5197143554688,2946.705810546875,,76194.359375,1111.949951171875,90.6739501953125,33.50796127319336,62.69977569580078,17241.55078125,,126.44999694824219,153.84893798828125,3284.35009765625,238.5034637451172,146.26495361328125,44070.8046875,1801.899169921875,218.8114013671875,107.68253326416016,2195.7490234375,30.724502563476562,226.97091674804688,1798.5,689.63818359375,1062.1279296875,111.0,85.96723937988281,14.0,2625.594970703125,108.05000305175781,74.18070220947266,468.29998779296875,21742.376953125,2419.050048828125,2393.861572265625,1184.949951171875,328.6499938964844,836.5036010742188,438.322509765625,918.940185546875,8562.388671875,,444.6000061035156,213.5500030517578,230.9019317626953,47.276390075683594,3346.36669921875,1130.1495361328125,2189.85302734375,1400.721923828125,479.25,737.2000122070312,1513.990478515625,139.5500030517578,5941.54248046875,36.71052551269531,769.0148315429688,292.1625061035156,1042.234619140625,470.75,13.25,250.42355346679688
2022-06-02 00:00:00+05:30,2198.75,2208.461181640625,743.3007202148438,295.3500061035156,506.51904296875,373.5,3635.302490234375,218.02479553222656,100.25,142.49720764160156,2891.884765625,528.4112548828125,690.4989013671875,3555.174072265625,1293.1341552734375,6035.873046875,2319.93603515625,100.62023162841797,46.2292594909668,1796.76416015625,81.47171020507812,619.7130126953125,678.9002075195312,692.870361328125,51.86909866333008,322.3795166015625,14674.69140625,323.656005859375,3462.1513671875,369.06915283203125,,206.50929260253906,104.19709777832031,871.2911987304688,79.44999694824219,677.7506103515625,982.3276977539062,195.49542236328125,1589.699951171875,647.7758178710938,1016.744140625,519.1767578125,,13.199999809265137,3497.57470703125,337.593505859375,4274.96240234375,2705.544189453125,61.97432327270508,90.80000305175781,1608.59423828125,147.3000030517578,90.3922348022461,98.75507354736328,386.5990295410156,38.54999923706055,769.0999755859375,1428.1036376953125,1166.3759765625,1028.151611328125,2289.60009765625,1385.0999755859375,2596.741455078125,,406.17449951171875,219.8249969482422,2244.75732421875,284.2972106933594,117.44999694824219,745.277587890625,544.7781372070312,36.95000076293945,9.550000190734863,36.29999923706055,357.41534423828125,1828.550048828125,935.41064453125,,1508.0,75.83692169189453,273.5,375.6513671875,538.7151489257812,551.1887817382812,665.5999755859375,1010.021240234375,1856.5323486328125,77.52233123779297,362.72943115234375,1616.4498291015625,608.9120483398438,1033.9703369140625,178.92178344726562,95.0263671875,517.75,7873.560546875,824.2000122070312,1318.9014892578125,810.0999755859375,755.5033569335938,3003.068603515625,,75736.484375,1121.6500244140625,90.77214050292969,33.606510162353516,61.68144607543945,17393.80078125,,127.80000305175781,156.0565948486328,3318.0,243.86090087890625,148.90211486816406,43496.00390625,1779.7388916015625,221.11363220214844,109.5257568359375,2236.125244140625,31.311595916748047,223.35641479492188,1820.25,692.377197265625,1267.297607421875,109.55000305175781,87.30370330810547,14.699999809265137,2716.12255859375,109.30000305175781,74.13219451904297,469.8500061035156,21585.98046875,2406.14990234375,2383.626953125,1192.9000244140625,332.29998779296875,856.7371826171875,437.7284851074219,923.655029296875,8585.421875,,439.1499938964844,210.4499969482422,232.34042358398438,48.076515197753906,3413.98828125,1129.55810546875,2213.12060546875,1400.1500244140625,480.8999938964844,738.75,1519.665771484375,137.3000030517578,5973.55908203125,37.326316833496094,764.6753540039062,297.43170166015625,1042.4334716796875,474.1499938964844,13.350000381469727,252.64932250976562
2022-06-03 00:00:00+05:30,2133.10009765625,2189.0693359375,734.8095703125,284.1000061035156,500.37548828125,366.8999938964844,3579.006591796875,214.4876708984375,100.94999694824219,138.52516174316406,2870.358642578125,523.9000244140625,676.2705688476562,3539.753173828125,1268.7030029296875,6006.33056640625,2257.917724609375,99.16407775878906,45.36784744262695,1792.9151611328125,80.3113784790039,606.2225952148438,653.322509765625,683.462158203125,50.279239654541016,319.78369140625,14259.6416015625,322.47674560546875,3416.612548828125,378.1397705078125,,204.14007568359375,105.41492462158203,884.6237182617188,79.25,657.0433959960938,956.3041381835938,194.3118133544922,1562.800048828125,638.2409057617188,1001.0302124023438,511.4642639160156,,12.899999618530273,3451.87451171875,328.0684509277344,4281.72119140625,2667.497314453125,60.151546478271484,91.05000305175781,1595.258544921875,147.3000030517578,88.5745620727539,97.72879028320312,386.6487121582031,37.25,763.3499755859375,1335.29248046875,1151.3880615234375,1031.4150390625,2277.35009765625,1380.300048828125,2519.368408203125,,403.0531311035156,220.53518676757812,2251.781982421875,278.6261901855469,122.5999984741211,739.860107421875,548.6240844726562,36.45000076293945,9.199999809265137,35.349998474121094,351.8870544433594,1812.5999755859375,916.9097900390625,,1521.699951171875,76.25590515136719,272.70001220703125,361.8157653808594,528.427490234375,542.2576293945312,650.9000244140625,1009.47265625,1857.53173828125,75.33860778808594,359.5610656738281,1631.1614990234375,607.3716430664062,1018.2313232421875,179.98361206054688,93.88446807861328,513.4500122070312,7654.65185546875,806.7000122070312,1324.3248291015625,801.5499877929688,747.5579223632812,3023.572998046875,,76322.984375,1105.75,90.57576751708984,32.719539642333984,62.36033630371094,17171.0,,126.8499984741211,152.0828094482422,3283.699951171875,244.44532775878906,148.0718994140625,42381.703125,1745.027587890625,221.8973846435547,108.26460266113281,2186.190185546875,30.871274948120117,223.80203247070312,1817.050048828125,628.2838745117188,1140.56787109375,106.0,86.07560729980469,14.149999618530273,2771.15673828125,106.5999984741211,73.40445709228516,464.5,20591.4765625,2348.64990234375,2370.396728515625,1178.5,324.70001220703125,862.2689819335938,427.0364990234375,909.60791015625,8390.5634765625,,431.8999938964844,206.9499969482422,229.21543884277344,47.44308090209961,3431.093017578125,1131.430908203125,2196.62890625,1390.1500244140625,465.54998779296875,730.2999877929688,1499.382568359375,138.25,5646.4365234375,36.521053314208984,759.0538940429688,292.9482727050781,1011.754638671875,475.5,13.25,248.79132080078125
2022-06-06 00:00:00+05:30,2138.25,2224.1044921875,736.1502685546875,298.29998779296875,502.3733825683594,364.8999938964844,3623.783935546875,212.12957763671875,101.25,137.43284606933594,2801.306640625,522.5,671.1783447265625,3678.829833984375,1251.1893310546875,5999.15625,2260.109619140625,99.06700134277344,44.74571228027344,1782.0986328125,80.692626953125,587.30615234375,643.5077514648438,679.9278564453125,50.67670440673828,318.1863098144531,14282.302734375,313.8288879394531,3379.78466796875,365.4508361816406,,203.51148986816406,105.22007751464844,847.6607666015625,78.1500015258789,657.4923706054688,971.3311157226562,192.19114685058594,1535.449951171875,632.0830688476562,1002.7651977539062,506.14013671875,,13.050000190734863,3473.06201171875,324.29815673828125,4247.9306640625,2635.56005859375,59.95448684692383,90.6500015258789,1587.5955810546875,146.5500030517578,89.21320343017578,98.09294891357422,390.0268249511719,37.150001525878906,760.1500244140625,1322.58203125,1144.4168701171875,1025.7783203125,2274.0,1378.449951171875,2477.43994140625,,405.4313049316406,215.61126708984375,2240.53271484375,278.4866943359375,116.0999984741211,742.2955322265625,564.4574584960938,37.04999923706055,9.25,35.099998474121094,352.62744140625,1819.800048828125,921.32421875,,1530.050048828125,75.7724609375,274.79998779296875,368.38519287109375,543.976318359375,529.9335327148438,634.2999877929688,996.20654296875,1868.1754150390625,75.48750305175781,358.16888427734375,1619.461181640625,601.7069091796875,1025.457275390625,180.0801544189453,94.03340911865234,512.75,7660.11572265625,802.5999755859375,1313.4288330078125,813.0499877929688,748.980224609375,3014.44921875,,74578.0703125,1078.699951171875,90.7230453491211,32.17749786376953,61.438987731933594,16996.900390625,,124.5999984741211,152.27903747558594,3288.25,271.6708679199219,150.36720275878906,42076.875,1760.71630859375,223.1709747314453,106.90644836425781,2162.69140625,30.773427963256836,222.61370849609375,1784.9000244140625,629.9273071289062,1071.247802734375,108.80000305175781,83.47491455078125,14.100000381469727,2759.24267578125,105.1500015258789,73.45296478271484,463.70001220703125,19957.607421875,2363.0,2378.085205078125,1185.800048828125,325.79998779296875,856.9863891601562,419.51251220703125,920.2039184570312,8652.181640625,,432.3500061035156,207.3000030517578,230.40591430664062,47.92315673828125,3421.91748046875,1127.783935546875,2190.799560546875,1390.675048828125,459.1499938964844,728.7000122070312,1500.4681396484375,139.10000610351562,5549.4931640625,36.42631912231445,768.275146484375,296.4610595703125,1006.8320922851562,473.20001220703125,13.149999618530273,246.31825256347656
2022-06-07 00:00:00+05:30,2138.35009765625,2226.603515625,729.496337890625,291.3999938964844,498.77716064453125,363.3500061035156,3599.45068359375,207.21688842773438,99.5,138.77340698242188,2728.9736328125,516.2999877929688,664.8379516601562,3695.31103515625,1233.4256591796875,5857.27294921875,2238.5400390625,98.92138671875,44.93714141845703,1739.66064453125,81.48828887939453,578.3955078125,647.869873046875,682.2674560546875,50.179874420166016,316.23944091796875,14035.271484375,314.7133483886719,3274.77001953125,358.2637634277344,,202.15765380859375,103.80740356445312,824.1795654296875,78.19999694824219,658.4404296875,968.047119140625,194.85430908203125,1518.199951171875,621.9522094726562,1001.52587890625,498.82568359375,,12.800000190734863,3474.650146484375,316.2613830566406,4088.3037109375,2630.394287109375,59.166263580322266,90.1500015258789,1593.7657470703125,148.25,89.55709075927734,99.97998809814453,377.6568908691406,36.75,749.7999877929688,1322.5323486328125,1128.1839599609375,1011.5382690429688,2259.5,1362.5999755859375,2506.7900390625,,400.52630615234375,218.30995178222656,2172.840087890625,280.5784912109375,117.69999694824219,730.8641357421875,555.5668334960938,37.29999923706055,9.199999809265137,34.70000076293945,346.5068054199219,1820.6500244140625,916.3145751953125,,1506.699951171875,76.19145202636719,273.8999938964844,363.5576477050781,537.4937133789062,521.451416015625,618.7999877929688,987.1296997070312,1857.0321044921875,75.68601989746094,344.1993103027344,1569.3529052734375,605.8809204101562,1031.9906005859375,177.425537109375,93.88446807861328,498.8999938964844,7758.3193359375,790.0999755859375,1290.7001953125,810.9000244140625,747.2636108398438,2976.187255859375,,71530.2578125,1066.300048828125,90.87033081054688,32.078941345214844,61.051055908203125,16746.900390625,,122.69999694824219,154.29046630859375,3280.10009765625,278.8790588378906,158.08335876464844,41340.5703125,1738.899169921875,224.44456481933594,106.37288665771484,2124.1572265625,30.577730178833008,222.811767578125,1793.699951171875,607.4672241210938,1034.170654296875,110.30000305175781,83.98060607910156,14.300000190734863,2764.427001953125,105.5,72.77375030517578,463.3999938964844,19740.798828125,2354.89990234375,2328.609619140625,1179.300048828125,321.04998779296875,845.4741821289062,416.4930114746094,914.9545288085938,8574.67578125,,435.8500061035156,208.5500030517578,232.8860626220703,47.496421813964844,3353.84716796875,1114.0833740234375,2093.394287109375,1394.925048828125,456.6499938964844,744.0499877929688,1473.670654296875,138.6999969482422,5523.49267578125,36.61579132080078,735.9266967773438,291.09942626953125,994.003662109375,467.6499938964844,13.050000190734863,235.4367218017578
2022-06-08 00:00:00+05:30,2135.5,2176.27490234375,723.5872802734375,284.5,494.8812561035156,363.04998779296875,3626.277099609375,208.2976837158203,98.55000305175781,137.5321502685547,2689.699951171875,522.9000244140625,657.5989990234375,3656.806884765625,1246.0511474609375,5932.6982421875,2210.79345703125,100.52315521240234,44.79357147216797,1692.3017578125,81.32251739501953,578.345703125,658.1306762695312,660.3648071289062,50.279239654541016,320.0332946777344,14023.1962890625,318.30023193359375,3253.52490234375,362.32818603515625,,203.9466552734375,103.56383514404297,818.8067626953125,78.0999984741211,668.569580078125,958.2944946289062,194.9529266357422,1514.9000244140625,617.9296875,1002.2694702148438,492.4068603515625,,12.850000381469727,3468.745361328125,323.6532287597656,4142.76171875,2631.635986328125,61.97432327270508,89.75,1591.17822265625,148.3000030517578,89.5079574584961,100.9400634765625,392.8585205078125,36.29999923706055,748.0999755859375,1324.625732421875,1104.5318603515625,1018.7571411132812,2258.64990234375,1367.4000244140625,2521.513671875,,399.8326721191406,219.96705627441406,2158.545166015625,276.7668151855469,119.8499984741211,725.1483764648438,542.97998046875,37.45000076293945,9.149999618530273,34.599998474121094,347.14849853515625,1802.5,906.39453125,,1500.0,76.0625228881836,267.8999938964844,371.6201477050781,541.2987670898438,515.2644653320312,623.3499755859375,958.3032836914062,1844.3896484375,75.48750305175781,332.7259826660156,1564.514892578125,609.4089965820312,1034.415771484375,179.88710021972656,94.28164672851562,491.29998779296875,7840.82666015625,771.5499877929688,1296.02490234375,825.4000244140625,747.5579223632812,3005.03076171875,,70526.609375,1074.4000244140625,92.09764099121094,32.029666900634766,60.42066192626953,16723.75,,123.6500015258789,154.09422302246094,3240.85009765625,272.7910461425781,159.59727478027344,41312.00390625,1716.3955078125,221.5544891357422,107.44000244140625,2091.846435546875,30.479881286621094,222.3661346435547,1800.5,609.4592895507812,980.0999145507812,111.30000305175781,85.78663635253906,14.050000190734863,2715.873291015625,104.8499984741211,73.55000305175781,471.29998779296875,19539.603515625,2363.0,2257.31640625,1175.25,328.70001220703125,844.4774169921875,424.7594909667969,910.4827270507812,8565.32421875,,435.6499938964844,209.64999389648438,231.1499481201172,48.30766677856445,3395.18798828125,1108.07080078125,2121.345458984375,1407.4749755859375,458.04998779296875,751.0499877929688,1462.96142578125,136.4499969482422,5500.27587890625,35.90526580810547,725.0288696289062,289.5741271972656,985.7000122070312,470.3999938964844,13.199999809265137,236.2281036376953
2022-06-09 00:00:00+05:30,2138.10009765625,2218.257080078125,730.4398193359375,287.75,497.3786315917969,365.29998779296875,3660.034912109375,204.90794372558594,100.0999984741211,136.93634033203125,2686.800048828125,529.8499755859375,660.294921875,3738.248046875,1246.65087890625,5877.150390625,2212.4873046875,101.97930908203125,44.506431579589844,1700.341064453125,81.40540313720703,578.5447998046875,673.3485107421875,673.3570556640625,50.378604888916016,336.6065368652344,14274.599609375,327.09552001953125,3239.732666015625,365.1534729003906,,200.65875244140625,102.83314514160156,809.7028198242188,77.8499984741211,674.7567749023438,967.2509765625,196.03793334960938,1518.199951171875,652.0963134765625,1011.3905029296875,495.2430725097656,,12.550000190734863,3480.554931640625,322.3137512207031,4264.85009765625,2698.0439453125,62.07284927368164,87.30000305175781,1569.632080078125,147.85000610351562,89.75359344482422,100.34415435791016,393.0572509765625,36.5,762.9500122070312,1305.0367431640625,1127.3873291015625,1017.2244262695312,2265.449951171875,1377.699951171875,2533.361083984375,,396.11676025390625,225.93258666992188,2159.183837890625,271.8859558105469,117.19999694824219,728.3790283203125,562.7092895507812,37.45000076293945,9.199999809265137,34.349998474121094,363.1904602050781,1793.550048828125,912.9417114257812,,1515.0,76.25590515136719,270.8500061035156,367.8377380371094,537.587646484375,523.74658203125,627.25,952.0692138671875,1864.0777587890625,75.83491516113281,327.44537353515625,1574.931396484375,614.5768432617188,1034.5146484375,180.5628204345703,94.23200225830078,496.6499938964844,7877.98193359375,786.0999755859375,1297.158935546875,829.5499877929688,756.7294921875,3055.654296875,,70299.2265625,1073.3499755859375,90.62486267089844,31.586179733276367,60.42066192626953,16768.150390625,,122.0,152.22998046875,3208.449951171875,289.59393310546875,161.69725036621094,41462.5703125,1699.5302734375,220.03599548339844,106.50788116455078,2087.564697265625,30.430957794189453,222.66322326660156,1785.8499755859375,613.5429077148438,988.8209838867188,113.9000015258789,85.24482727050781,14.050000190734863,2790.34912109375,104.44999694824219,72.822265625,466.95001220703125,19154.72265625,2368.75,2295.059814453125,1167.800048828125,314.70001220703125,856.0394897460938,435.3525085449219,915.3920288085938,8649.544921875,,428.5,206.64999389648438,231.19955444335938,46.44514846801758,3418.07763671875,1122.2642822265625,2132.156982421875,1444.550048828125,457.3500061035156,764.2000122070312,1479.64208984375,138.4499969482422,5450.61083984375,35.952632904052734,737.0115356445312,280.00640869140625,999.5999755859375,475.04998779296875,13.199999809265137,237.61302185058594
2022-06-10 00:00:00+05:30,2135.39990234375,2202.1640625,721.4024658203125,280.1000061035156,493.48272705078125,365.1499938964844,3690.40185546875,196.90025329589844,98.80000305175781,136.88668823242188,2708.75,533.5999755859375,659.6958618164062,3740.51318359375,1224.9088134765625,5646.93896484375,2189.52294921875,102.02784729003906,44.17144012451172,1692.5941162109375,81.78665161132812,578.1963500976562,670.7708740234375,670.3703002929688,49.484310150146484,338.4535827636719,14129.0947265625,325.2774963378906,3252.895751953125,354.1993408203125,,201.0939178466797,102.29729461669922,790.0025024414062,78.05000305175781,649.0098876953125,962.1258544921875,195.7913360595703,1517.0999755859375,645.640380859375,999.7909545898438,499.8208312988281,,12.75,3501.24658203125,319.5852355957031,4293.11572265625,2694.9150390625,60.693450927734375,86.9000015258789,1569.0350341796875,146.8000030517578,90.09747314453125,98.72196960449219,385.9532165527344,37.29999923706055,749.9500122070312,1322.3826904296875,1118.8226318359375,1004.0720825195312,2179.800048828125,1351.0999755859375,2537.114990234375,,382.2439880371094,224.9856719970703,2161.34521484375,269.2828369140625,112.25,715.705078125,558.4637451171875,36.70000076293945,9.100000381469727,34.04999923706055,356.03326416015625,1808.9000244140625,905.8985595703125,,1476.800048828125,75.5790786743164,270.1499938964844,365.84698486328125,537.8695678710938,523.596923828125,619.7999877929688,947.8798828125,1790.7220458984375,73.15487670898438,321.3006896972656,1565.057861328125,614.8253173828125,1026.0018310546875,177.81166076660156,91.94818878173828,492.54998779296875,7883.197265625,786.3499755859375,1278.3251953125,829.4000244140625,751.0402221679688,3004.294921875,,69826.5703125,1062.3499755859375,88.9557113647461,31.14269256591797,59.69328689575195,16774.900390625,,119.5,152.32810974121094,3176.550048828125,292.4187927246094,160.8181915283203,41296.51953125,1668.5450439453125,216.705078125,105.67386627197266,2099.76220703125,30.235260009765625,222.26710510253906,1771.5999755859375,608.6126098632812,965.5482177734375,113.5999984741211,85.100341796875,13.949999809265137,2706.102783203125,103.5999984741211,71.12421417236328,461.8500061035156,19135.615234375,2371.60009765625,2301.100830078125,1165.300048828125,314.0,842.9325561523438,431.1449890136719,918.0166625976562,8559.3046875,,428.04998779296875,205.64999389648438,228.42178344726562,45.50499725341797,3351.054443359375,1093.9267578125,2134.697998046875,1432.125,466.0,763.6500244140625,1480.0863037109375,138.10000610351562,5479.59423828125,35.24210739135742,724.2891845703125,278.4349060058594,992.5499877929688,460.95001220703125,12.949999809265137,233.6066436767578
2022-06-13 00:00:00+05:30,2121.25,2078.8662109375,690.4667358398438,266.20001220703125,480.6961364746094,362.70001220703125,3641.934326171875,186.28887939453125,94.69999694824219,130.92861938476562,2660.75,516.7999877929688,647.9636840820312,3740.754150390625,1138.1949462890625,5338.81103515625,2114.0048828125,97.02838134765625,42.92716979980469,1658.48779296875,78.07360076904297,569.5843505859375,653.223388671875,668.3294067382812,47.149208068847656,330.516357421875,13775.7666015625,312.453125,3251.105224609375,335.01727294921875,,190.79505920410156,100.3487777709961,750.1044311523438,75.75,607.7451171875,950.1340942382812,188.44300842285156,1517.0999755859375,636.1055297851562,994.6851196289062,495.392333984375,,12.25,3447.755859375,305.29766845703125,4209.89892578125,2682.944580078125,57.88539505004883,82.3499984741211,1539.1292724609375,141.0500030517578,87.14990234375,96.86803436279297,372.9870910644531,35.70000076293945,738.2999877929688,1288.5382080078125,1088.050048828125,980.78369140625,2128.449951171875,1326.5999755859375,2534.04345703125,,363.1194152832031,214.806396484375,2158.397705078125,260.8227233886719,105.1500015258789,683.8959350585938,541.681396484375,34.849998474121094,8.699999809265137,32.900001525878906,346.75360107421875,1755.800048828125,858.5303344726562,,1424.5,73.2262954711914,264.6499938964844,348.8262634277344,529.8837280273438,516.8112182617188,595.0499877929688,937.0575561523438,1736.3046875,68.34075164794922,308.81927490234375,1512.6787109375,608.46484375,994.1279296875,166.8553009033203,87.8770523071289,500.1499938964844,7849.91650390625,780.2000122070312,1227.2967529296875,814.6500244140625,726.8115234375,2827.30908203125,,68435.375,1039.800048828125,84.24283599853516,29.76295280456543,57.70512771606445,16854.44921875,,114.0,146.0976104736328,3075.85009765625,277.2718200683594,155.83688354492188,40488.75390625,1584.9044189453125,213.81503295898438,102.82843017578125,2123.310791015625,29.452470779418945,220.1875457763672,1724.4000244140625,594.1206665039062,917.3081665039062,87.8499984741211,82.60801696777344,13.300000190734863,2654.90673828125,96.94999694824219,69.37763977050781,445.8500061035156,19092.513671875,2381.64990234375,2259.862548828125,1133.9000244140625,299.29998779296875,826.7855224609375,415.2555236816406,881.125,8419.1181640625,,406.70001220703125,196.1999969482422,217.75714111328125,44.09366226196289,3211.1240234375,1036.857421875,2094.98828125,1417.0999755859375,455.8500061035156,750.4500122070312,1473.670654296875,130.0500030517578,5325.57861328125,34.48421096801758,716.3993530273438,267.8040771484375,980.5499877929688,446.1000061035156,12.800000190734863,224.2584228515625
